"File_221110_221531 - RawData"
"Wavelength nm.";"Abs."
990,50;-0,02119
991,00;-0,02118
991,50;-0,02112
992,00;-0,02112
992,50;-0,02113
993,00;-0,02118
993,50;-0,02112
994,00;-0,02109
994,50;-0,02113
995,00;-0,02110
995,50;-0,02110
996,00;-0,02103
996,50;-0,02098
997,00;-0,02094
997,50;-0,02094
998,00;-0,02092
998,50;-0,02086
999,00;-0,02084
999,50;-0,02078
1000,00;-0,02068
1000,50;-0,02068
1001,00;-0,02066
1001,50;-0,02060
1002,00;-0,02060
1002,50;-0,02057
1003,00;-0,02057
1003,50;-0,02061
1004,00;-0,02057
1004,50;-0,02051
1005,00;-0,02060
1005,50;-0,02068
1006,00;-0,02068
1006,50;-0,02077
1007,00;-0,02078
1007,50;-0,02083
1008,00;-0,02086
1008,50;-0,02089
1009,00;-0,02094
1009,50;-0,02095
1010,00;-0,02097
1010,50;-0,02106
1011,00;-0,02107
1011,50;-0,02104
1012,00;-0,02106
1012,50;-0,02094
1013,00;-0,02090
1013,50;-0,02081
1014,00;-0,02084
1014,50;-0,02089
1015,00;-0,02086
1015,50;-0,02080
1016,00;-0,02074
1016,50;-0,02063
1017,00;-0,02060
1017,50;-0,02054
1018,00;-0,02052
1018,50;-0,02043
1019,00;-0,02034
1019,50;-0,02034
1020,00;-0,02037
1020,50;-0,02031
1021,00;-0,02028
1021,50;-0,02026
1022,00;-0,02025
1022,50;-0,02029
1023,00;-0,02026
1023,50;-0,02031
1024,00;-0,02026
1024,50;-0,02032
1025,00;-0,02037
1025,50;-0,02034
1026,00;-0,02034
1026,50;-0,02046
1027,00;-0,02055
1027,50;-0,02057
1028,00;-0,02066
1028,50;-0,02077
1029,00;-0,02078
1029,50;-0,02080
1030,00;-0,02087
1030,50;-0,02086
1031,00;-0,02080
1031,50;-0,02080
1032,00;-0,02081
1032,50;-0,02084
1033,00;-0,02086
1033,50;-0,02086
1034,00;-0,02080
1034,50;-0,02074
1035,00;-0,02068
1035,50;-0,02065
1036,00;-0,02058
1036,50;-0,02052
1037,00;-0,02058
1037,50;-0,02051
1038,00;-0,02046
1038,50;-0,02032
1039,00;-0,02026
1039,50;-0,02017
1040,00;-0,02003
1040,50;-0,02003
1041,00;-0,01996
1041,50;-0,02002
1042,00;-0,02008
1042,50;-0,02011
1043,00;-0,02003
1043,50;-0,01999
1044,00;-0,01997
1044,50;-0,02005
1045,00;-0,02014
1045,50;-0,02013
1046,00;-0,02014
1046,50;-0,02026
1047,00;-0,02037
1047,50;-0,02032
1048,00;-0,02034
1048,50;-0,02036
1049,00;-0,02042
1049,50;-0,02055
1050,00;-0,02072
1050,50;-0,02080
1051,00;-0,02081
1051,50;-0,02066
1052,00;-0,02049
1052,50;-0,02058
1053,00;-0,02075
1053,50;-0,02083
1054,00;-0,02087
1054,50;-0,02060
1055,00;-0,02032
1055,50;-0,02040
1056,00;-0,02051
1056,50;-0,02051
1057,00;-0,02051
1057,50;-0,02028
1058,00;-0,02014
1058,50;-0,02000
1059,00;-0,01997
1059,50;-0,02000
1060,00;-0,02007
1060,50;-0,01997
1061,00;-0,01988
1061,50;-0,01974
1062,00;-0,01961
1062,50;-0,01965
1063,00;-0,01976
1063,50;-0,01987
1064,00;-0,01976
1064,50;-0,01970
1065,00;-0,01967
1065,50;-0,01970
1066,00;-0,01979
1066,50;-0,01985
1067,00;-0,01988
1067,50;-0,01993
1068,00;-0,01991
1068,50;-0,02002
1069,00;-0,02014
1069,50;-0,02010
1070,00;-0,01999
1070,50;-0,02007
1071,00;-0,02026
1071,50;-0,02042
1072,00;-0,02043
1072,50;-0,02036
1073,00;-0,02042
1073,50;-0,02048
1074,00;-0,02046
1074,50;-0,02037
1075,00;-0,02025
1075,50;-0,02029
1076,00;-0,02048
1076,50;-0,02032
1077,00;-0,02008
1077,50;-0,02011
1078,00;-0,02023
1078,50;-0,02029
1079,00;-0,02017
1079,50;-0,02008
1080,00;-0,01999
1080,50;-0,02007
1081,00;-0,02010
1081,50;-0,01984
1082,00;-0,01953
1082,50;-0,01945
1083,00;-0,01953
1083,50;-0,01961
1084,00;-0,01947
1084,50;-0,01935
1085,00;-0,01933
1085,50;-0,01947
1086,00;-0,01959
1086,50;-0,01949
1087,00;-0,01935
1087,50;-0,01942
1088,00;-0,01941
1088,50;-0,01947
1089,00;-0,01956
1089,50;-0,01959
1090,00;-0,01961
1090,50;-0,01959
1091,00;-0,01959
1091,50;-0,01970
1092,00;-0,01982
1092,50;-0,01987
1093,00;-0,01993
1093,50;-0,02008
1094,00;-0,02020
1094,50;-0,02014
1095,00;-0,02010
1095,50;-0,02005
1096,00;-0,02007
1096,50;-0,02019
1097,00;-0,02037
1097,50;-0,02029
1098,00;-0,02016
1098,50;-0,02029
1099,00;-0,02028
1099,50;-0,02032
1100,00;-0,02028
