"File_221110_221826 - RawData"
"Wavelength nm.","Abs."
992.00,-0.01100
992.50,-0.01108
993.00,-0.01108
993.50,-0.01111
994.00,-0.01111
994.50,-0.01112
995.00,-0.01120
995.50,-0.01125
996.00,-0.01123
996.50,-0.01128
997.00,-0.01125
997.50,-0.01128
998.00,-0.01131
998.50,-0.01134
999.00,-0.01143
999.50,-0.01143
1000.00,-0.01138
1000.50,-0.01135
1001.00,-0.01132
1001.50,-0.01134
1002.00,-0.01138
1002.50,-0.01140
1003.00,-0.01140
1003.50,-0.01131
1004.00,-0.01128
1004.50,-0.01122
1005.00,-0.01117
1005.50,-0.01108
1006.00,-0.01106
1006.50,-0.01112
1007.00,-0.01111
1007.50,-0.01102
1008.00,-0.01096
1008.50,-0.01096
1009.00,-0.01091
1009.50,-0.01083
1010.00,-0.01076
1010.50,-0.01085
1011.00,-0.01088
1011.50,-0.01083
1012.00,-0.01082
1012.50,-0.01077
1013.00,-0.01077
1013.50,-0.01077
1014.00,-0.01080
1014.50,-0.01082
1015.00,-0.01088
1015.50,-0.01091
1016.00,-0.01100
1016.50,-0.01096
1017.00,-0.01097
1017.50,-0.01096
1018.00,-0.01091
1018.50,-0.01094
1019.00,-0.01089
1019.50,-0.01091
1020.00,-0.01099
1020.50,-0.01102
1021.00,-0.01099
1021.50,-0.01097
1022.00,-0.01102
1022.50,-0.01102
1023.00,-0.01100
1023.50,-0.01099
1024.00,-0.01093
1024.50,-0.01097
1025.00,-0.01096
1025.50,-0.01088
1026.00,-0.01086
1026.50,-0.01082
1027.00,-0.01076
1027.50,-0.01080
1028.00,-0.01083
1028.50,-0.01079
1029.00,-0.01071
1029.50,-0.01073
1030.00,-0.01065
1030.50,-0.01062
1031.00,-0.01054
1031.50,-0.01051
1032.00,-0.01054
1032.50,-0.01062
1033.00,-0.01068
1033.50,-0.01070
1034.00,-0.01064
1034.50,-0.01062
1035.00,-0.01057
1035.50,-0.01060
1036.00,-0.01067
1036.50,-0.01074
1037.00,-0.01085
1037.50,-0.01091
1038.00,-0.01096
1038.50,-0.01089
1039.00,-0.01082
1039.50,-0.01082
1040.00,-0.01077
1040.50,-0.01089
1041.00,-0.01088
1041.50,-0.01096
1042.00,-0.01109
1042.50,-0.01102
1043.00,-0.01100
1043.50,-0.01096
1044.00,-0.01086
1044.50,-0.01080
1045.00,-0.01077
1045.50,-0.01077
1046.00,-0.01074
1046.50,-0.01070
1047.00,-0.01073
1047.50,-0.01062
1048.00,-0.01050
1048.50,-0.01056
1049.00,-0.01054
1049.50,-0.01056
1050.00,-0.01060
1050.50,-0.01059
1051.00,-0.01050
1051.50,-0.01038
1052.00,-0.01018
1052.50,-0.01016
1053.00,-0.01031
1053.50,-0.01044
1054.00,-0.01050
1054.50,-0.01025
1055.00,-0.01012
1055.50,-0.01025
1056.00,-0.01042
1056.50,-0.01045
1057.00,-0.01060
1057.50,-0.01051
1058.00,-0.01038
1058.50,-0.01038
1059.00,-0.01045
1059.50,-0.01057
1060.00,-0.01073
1060.50,-0.01070
1061.00,-0.01065
1061.50,-0.01059
1062.00,-0.01048
1062.50,-0.01060
1063.00,-0.01073
1063.50,-0.01077
1064.00,-0.01080
1064.50,-0.01068
1065.00,-0.01056
1065.50,-0.01057
1066.00,-0.01067
1066.50,-0.01062
1067.00,-0.01048
1067.50,-0.01044
1068.00,-0.01035
1068.50,-0.01045
1069.00,-0.01042
1069.50,-0.01030
1070.00,-0.01019
1070.50,-0.01015
1071.00,-0.01022
1071.50,-0.01022
1072.00,-0.01021
1072.50,-0.01022
1073.00,-0.01013
1073.50,-0.01016
1074.00,-0.01015
1074.50,-0.01006
1075.00,-0.00992
1075.50,-0.01010
1076.00,-0.01025
1076.50,-0.01006
1077.00,-0.00984
1077.50,-0.00995
1078.00,-0.01021
1078.50,-0.01028
1079.00,-0.01025
1079.50,-0.01033
1080.00,-0.01030
1080.50,-0.01050
1081.00,-0.01064
1081.50,-0.01041
1082.00,-0.01016
1082.50,-0.01019
1083.00,-0.01038
1083.50,-0.01053
1084.00,-0.01051
1084.50,-0.01039
1085.00,-0.01027
1085.50,-0.01042
1086.00,-0.01053
1086.50,-0.01041
1087.00,-0.01036
1087.50,-0.01035
1088.00,-0.01031
1088.50,-0.01042
1089.00,-0.01039
1089.50,-0.01028
1090.00,-0.01025
1090.50,-0.01016
1091.00,-0.01010
1091.50,-0.01015
1092.00,-0.01013
1092.50,-0.01004
1093.00,-0.00996
1093.50,-0.00999
1094.00,-0.00993
1094.50,-0.00986
1095.00,-0.00975
1095.50,-0.00967
1096.00,-0.00964
1096.50,-0.00980
1097.00,-0.00996
1097.50,-0.00986
1098.00,-0.00970
1098.50,-0.00981
1099.00,-0.00986
1099.50,-0.00998
1100.00,-0.00993
